user_id	name
A28W77RPDZK7AZ	Angela
A306NASGVUDFKF	Jeffrey E
A2LW5AL0KQ9P1M	Dr. E
A1X6PXS7441VS5	fourbyfourboarder
A2KWQ64TRHB3YH	Israel Drazin
A28I19Q54MYXGV	Buffy
A2T006AT1GONGJ	jules
A2Z886R3GCDYVF	Annie O&#039;Reilly
A33WOI846MMYGI	Catherine Taylor
A1UKA7HUAQAMY	Alison Hudson
A8GR4PH5NW96V	Jennifer L. Rinehart
AHZDZ7XLCB7H5	K. Lankford
AL717X1GYM0JV	Amanda Crowe
A2FW71YE37Q2YO	JPS
A1POGCSD85PJCW	David Garcia
A1DIIT81NK45FS	Genevieve
A2YBR0BZY6HFPT	Gloria Chiaro-Lukas
AEZ3UJ35FHPHL	Christine D. Vargas
A13RTK1873ZLFS	Cassandra
A2Q3BW3177V542	J. G. Morales
A1GQAKL9CGQLP1	L. M. Keefer
A22CW0ZHY3NJH8	()
A3A5XNAM3ZW7Z6	John
A3N27L13CWJ9HY	D. S.
A1575LB2RX92AW	J. Abramson
A3RIQLKZGBQDOT	susan sainato
A2HOLM5I1ARX9J	Carol C.
A3EPJSPH03AS29	pebbles
AOZ2MGUTFOE8U	RVAbooklover
A3RZOPQ42Q50B1	Christina Paul
ABEAUXVVB2E1M	Linda Armstrong
A2B7DW8XZMRMN0	Kayla Rigney
AFYQ9V4XBVCJ1	The Rothwells
A2EF1KIQ7TMPPF	Nitty&#039;s Mom
A35Y0RSU09ANEN	Peter B. Nelson
A2KMV056844YV2	Book lover
A19XMHRB3G4DIR	AnAmazonCustomer
A0488385844WNV2OWO9X	Best of Amazon
A27FG9YUBFDU2S	Jl
AZD8SMNGQI98O	Ready for Trouble
A3TOFRVX4N9UT5	Paula Pilmanis
A3U8ENPSBFO4YG	Brooke
A3TCMJ6GKZJFBQ	HNL Bill
A2MO8QZTNYYB98	Sheri Gardens
AG0830H1DBLD	VS Grenier Amazon Customer
A290I412U46JLA	Edie
A3UZT4PB5SKD2H	ipka54
AE0337VVP8MRM	Eric B. Borgman
A1QT3N5FUQ4I47	Claire Todd
A33B3XCIXB4ZVG	Shane Lems
A2RQOO8VYAEZZG	Cupcake
ATKL8C5IQ56E9	informednow
A306GI4J03UI88	annadawn
A246XB5KJX2204	david
A5ZD6FBMZQGDS	Lisa M
A1HM4GGGNKZ37B	Viola Sanders
A1Q7A78VSQ5GQ4	Nice Lady
A39E7IWNHY62JT	Amazon Customer
A3A0F30QQGL1EW	Shahryar Mozumder
A35GHFPOGAM6YJ	M
A3FBMSWBJ202SF	amazon&#039;s fan
ARXU3FESTWMJJ	Mary Jo Sminkey
AUH792DXLWGXW	Amazon Customer
A1ZVMTIRYZQDL4	Marie Antoinette
AM0OKL6AFIBDX	L. Ramsey
A3HU9KQ2AO7Q22	Swarna.B
A3LDZ2GFPBMOY8	Lynn Kisaragi
A3MFGULNTMAJS9	Jill I. Shtulman
A1SW3YQTS0SWSR	Amazon Customer
A3GPAGEFFDWWXN	Mschel
AK6CEEE9QC2UM	Lunaire
A35IX2GE0VC0JP	FirePepper Red
A2OW1FKQFPIA5D	JJL
A319Y83RT0MRVR	AIROLF
A26LD9FQHTM8ZH	OlyNomad
A2OR94VN7XQCUO	Scott Condor
A1D7922BHITJ7X	Claudia Dunbar
A2Z8B2KA8K07DM	Lost in the Crowd
A35EYM5A6DJ713	Julia
A2Q5DZRXBR6KAT	Kat A.
A2R95Z7PTF5ZRO	AmazonFan
A122SFGLAHQLSJ	Menthol Rum
A1AF9EUGODL08I	Calynn
A11B61QBGHLQDN	Craig Stephans
A36U7QMYILRLSW	EbYoung
A3E9WG5BEAFF3T	J Hart
AV37OT7S682UW	Sandi
A8UM78SMPSHC0	Hervian Rose
A2UGQIW2UR9U4K	Carm
A2VWE5SGNDS8HW	tachi1
A3IVTAT62XST8A	SandyCB
A2JPERAV0416C3	avid rita
A3HM6KD4JINJN4	Anny
A19FRW264WZTGP	Bunson Honeydew
A2OHNA7PBBQ4C5	L Robinson
A1UMSB7LAW0RIR	LilTuscany
A2V2URLB31HG59	JT
A15OAS39003U5R	Bradley J. Brisco
A2OD11BKV2YNED	Edward Bruning
A6QG9LM5WL0AQ	C. Irish
A1WRTQBUNULI0A	Lisette S. Marquez
A3HFQT4IPBUA1P	Amazon Customer
A3NGK03GOJ1JDQ	Pamela
A12S8UQEIPZJKE	Kay
A2F540P3L6P5CL	Misfit
ACUL2NEZAYUNG	Outta Control
A1FWB3DEF3MTXG	Bryan&#039;s Mommy
A38QHZEEYZKT27	Amighty
A3AO77W3NW2N9G	Lawtooth
A2JR5ZTSYSIQYX	DLS Jones
A1XVF5DU3N05OM	Super Shopper
AM98QA93XNIKJ	Jessica
A1ZKGSDVP057L9	Mariane Matera
A3TIL1PC2ZE97B	jack wilinsky
A2MHKBRV1K48FE	Kevin N.
A3EAP2VG0BVYWX	nekojita
A10ZBR6O8S8OCY	D.D
A20RNDVGF6IOMQ	Amazon Customer
ANRXH0BVEAR6B	W Holder
A2LXC5ZHHP0WXP	Leah Maines, best-selling, award-winning author, actor, and editor
A2XH6KI5ZLRLPS	Tina (Redzworld)
AVQZ0JG8OP8P7	jade7
AJRFZ0VZ0LD26	Eugenia
A1ZPY91VE3IDN1	+or-
ALDV8DDZWWPYE	Miss Darcy
A3AUOH1G7GRM1H	Kindle Customer
A1C21QBAZ1W4Z2	Leigh
A3UW4XQPG44U5M	Sharoncrunch
A3VTOLNB5N6FVP	jj
A9419F2N03T5B	Sally Eudy
A3GTZO9OK5E3F3	Fburg Gma
A3LDZPJ6OZYIQA	Wenli
A16M7YAIAOLPW	V. Garza
A96JD9312DHWC	TBS
A14IW8OQ1BS0OB	Jazz
AGFGY4EJ37VS2	Kindle Customer
A39LRLKACX89IP	Courtland J. Carpenter
A22DAG9I1JESQP	Vivian Gordon
A3U6J0DLLDEWM2	Jason Stokes
A1M5ZT35YX6TIN	Holly Lee
AR33KU52LIBF1	Denise Whitcome
A31DVKL8JE4XAH	Sue
A3LYHZY1CPSYKA	Angeleyez
ABIVILOWVFQ9F	Nana Says
A109L3WXD1SJFU	Cookbook Gal
A335GUD1YBS31U	S. Thompson
A2K22IGDSNM0WY	Nosnivel
A2HZ3Z494VS1KG	g3 from the UP
A31I1YHJKPUCAI	N. Carsten
A2AEHBRCY7G9HE	Maria
A3R9H6OKZHHRJD	LH422
A24O15MYDNLZBE	Smart4
A1S71R4YJDJMAD	Bertha
A3744L2QRP2I8C	R. Duprez
A3UPYGJKZ0XTU4	mirasreviews
A2GANR9I6XHTU9	Amy Lynn
A1OA65HXZIINHR	JoanOH
AW4K7S5EFQ2MQ	Amazon Customer
A3U5HKDHPYBAK3	Tom T
A1I4NHYX40MFD	Cheryl
A2N85D8FRR118S	Theresa Carnavaciolo
A2EL2WXUKRU9BC	Lee
A2Q4BLV4ZEL1KI	VicG
A1I477ADGMLVJM	D. Matlack
A15DH2ICDH1MJN	CutePanda
A2IGQTQGWVL230	RJ McGill
A3F45B34YOC0QK	Mary Lawrence
A2MCC0XFURU2K2	Judah Levi
A8GV08VRRXTFZ	Light
A2H7UOR72X7F2G	Pamela Cooper
A2U64G6KP1ULRB	Alanna L
A3BZCJS4NORJQW	Avid Reader
A24IOBGALGOZCB	Shannon Zolar
A37U4HM0UG7FQ0	Roy
AUCXT9K30SHYF	Susan Johnson
ATECU14VUIOJ0	Miss Barbara
A32KZUYCAHHU63	Fred Gilbert
AA70TPDCD5D6R	cara
A24ZMNWTW8AQUR	SciFiChick
A1FPQ54AIB26L0	Mike Wallace
AT1RF4WNPGGLC	Mick McArt
A21VLPGCRFH6OF	Organizing
ATZTIU71681SO	Ria Darling
A11N2I11HJBD3E	GlamazonT
A1RX2N300NHQAF	Peggy Bowes
AZ9N3928BGQ0E	Natchmo
A2ZWTFZRNQW7D5	Jeremy Storly
A1TXHK8MONJHC3	Melanie Warnke
A3RBBLXX7BD6ZX	Simplyglamorous
A4SD8F79JBYG2	Kat Hooper
A2XSSQH4VO5B1L	Genevieve Green
A2DQVM07J28BKM	Roxy
A4EBYIKOMYFF9	E. Van Der Scratchy
A1A2F1ZOWOPNJB	Jack C
AN81JUYW2SL24	Dr. Speed
A32SV7GY4ZEMX1	Nicollemama
A3C9Q3KTNNLJJ	SouthernAmazoner
A3LLJTKU4USS6O	Felting Mom
A2JPRGJ2GVDANZ	Read It All
A28BA1RUNCWUNZ	Mikki
A25CGBLRJB6X0S	Christina
A2YCUCEYXT9VHX	Donnica Carter
A17FWYSN5GNFDH	Mila
AZSYHIK3A3KWE	Vanessa C.
A5T9Z3JIUR0RO	B
A3N876BDAQGWOU	Emzet
AE88D7OM7YU99	T Anderson
AYXGSUZEQEIFN	mae strahan
AMB2Z4FMDBWQY	VIDFAN
A2G04D4QZAXL15	xkydivr
A2VQVI5X3VTDT3	Stephanie Crawford
A3M7BCQKSQAK4L	A Family Effort
A1JEAPSES2HNVE	sunday
A39E4C7YVVQ02F	Boomzilla
A2068BC3ZXAVJQ	scesq
A27H0T39U3FZB5	P. MSakamoto
AYO1146CBIV5C	Michael Yovkovich
A23WE733QT4WGJ	Amazon Customer
AMN78P85LBO2A	SS7
A37Z3FWDW7JFDI	Melinda Lancaster
A29E6HV2DT7RCI	Onecutepoohbear
A2R30QA214XIVX	Toni Dorris
A11LZPM3Z86VWM	Karen D.
A22S7D0LP8GRDH	Jacob and Kiki Hantla
A11YA52GQ0D6B6	Caryl
A2JP9E1H0SF392	TobycW
A102V8N45CTOIC	gibbs52
A2065HBMYDXJ1S	Jennifer Bailey
AAZ5OJ2OOJ2DK	Krisilou
A3KGLXW3EYDTUH	ck
A274YXKOH9OGW6	Marilyn Kay
A2W0LMPC72GGTJ	Brian Klein
A2M34TR2T9YAXV	Lita Perna
A3ATKIU6MZZ4MU	MElise
A1B1J242B6OQK9	dessere ortiz
A330G4U4JWUVJZ	Kelly D. Lawrence
A3MY4POKX3EQEX	Judith H. Ellington
A3IE8PNBE2LPJE	lapis
A3N0KCCCE7E7F5	lexybexi
AEMTSFFDU85KB	Roxy12
A30638B9S2GOM8	DoodL~Love
A1353000WAKP87	Jamie Rose
AJX9A4Q19UTJU	Amazon Customer
AR9GZ8B7NJJPN	JoAnne Goldberg
A2BAAKZHSUGCDP	Jill Clardy
A8FKBLA05XOF0	EC
A1AKQ1YUS4BT82	Katie Babs
A6VOQ7HCFLPGP	Diane H. Westerman
A3IMK08UX0I46A	TOPJOB7
A5X1B2HBQUR3P	Vikram Ramanathan
A39X80RZSF8IYF	Teresa L Zermeno
A1VZHK5PZJP1YX	Aszijah
A3MZRGNGM4H7PI	K. L. Rosselli
A1ZZSLTEMTV4HD	Autumnesque
A5THJYNHCBX3X	Amazon Customer
A3NDUBKYPI47N2	LawyerMom
A3VL263FW0O1JL	Rivka
A39MXA4F9XBI9Y	Sarah I
AZMISC9FAUBIR	Nikki
A2SPV96SGOEO2	The Travelin&#039; H-Family
A1ECTJJ0QNQPCC	Mar
A11F5KW6QXHL8L	Lasha
A157UIVPN0NYNN	April
A3K89V3UFT052K	E Smith
A13JH2NRRR2NF6	Patricia Sullivan
A29JF6QMVW3XDD	RT
A25QBCHO0KFT0P	the old lady who lived in a shoe
AQK1T1V94EUSP	Amazon Customer
A1IDWUYX4QXTUE	Leslie
APP35M28G2U51	M. Lafferman
A1TPW86OHXTXFC	prisrob
A33QUFNY4E5D0	Pikmin
A3P0VHR9YAIR6P	jessicalee
AL8FI5X2OD33S	Lindsey
A26CPEEWB2WKRE	Phil in MIdland
AMUP8DYE7EAN2	mateo52
A2UVDPBRZTWN6S	PattyLouise
A2USX601I4L2BQ	Leese
A1FOXRAJYN7ZNF	queenk
A3G5MOHY1U635N	Eagle Eyes
A3T6HX48F66512	Fry Boy
A1DG75OT3Y49EM	ashertopia
A2ON6D6P8JM8Z3	Cindy and Bill Romano
A38VL8YAHG1RPV	Sab H.
A3P9D22KDEXVMN	Happy Chappy
A38NHXL5257E3B	Big Dawg
AYNRALJ4X1COS	Jon
A225PCLBJLHGEG	Cambridge68
A30IP5D5DLHRPA	Kyle Slayzar
A3W29QTODGMKYC	Xin Wi
A319KAPLOSIDRU	Brenda Gonzalez
A2JJGW91A6LIHU	WRKnowlton
A381MT950I6KRL	JujubeMBA
A28QX31TCIRZF6	Dawn Armstrong
A1F1SGYXCMVHF4	Blondiechick
A1QXWM5P0CT45	Grrrrrrll
A141R97FHSSUQ0	zenigma283
A3S3Y3HC9BVSMO	Cris Borges
AGJRUK27RBVYS	Ivy Reisner
A21JK1XVN7EDMT	Nneka
A19RDMX22VXXSD	Biblique
A13FIFP73X0GTR	stephaniestanzione
A3BVN2QBNPBHCR	Lincoln
A2X3ZCTZ6PUHMC	Princess
AI8SX6U5K8TN1	Deb
A30ODR6WBE61UB	Gina Pera, Adult ADHD Expert and Author
A257XGMVGITLCT	Pamela A. Poddany
A26EOYCIOA6JDV	Karen A. Sanchez
AYGEP8I4BQ3CK	choiceweb0pen0
A1L3RWD0VD0A1P	Cherie Priest
A2FC7HQW52PHE1	selvin tapia
AG7EF0SVBQOUX	PearlGirl
A1BSIL9GW9FCR2	Kristinaki
AGMNSU1CR39RR	Barbrann
A1M92239OM8KPO	momofmany
A34XNPNAD1EVB4	BUCK WINTHROP, Author of Ocean Drive-A Novel
A3MKON3VM0W1TH	Alan Beggerow
A216NSW58Q3SCJ	Christina Conte
A3IE9F9PFLNUYN	Little Booka
A2NY2OSQEVGV15	phantom rose
A2G4LKK57XMBL3	Sherry
A13H5US9Z7L9M7	Just kath
A14NA0W8ESGDSI	T.L.
A8QYRG7TW491B	Amazon_Consumer
A37RIRXE3WECZ	April Blake
A1NQOLKH5T6FOA	Vivian C. Davis
A2J6IZXSLF8VB2	JaGirl
A3P1GD23H8E2BY	Deborah Davis
ACYR6O588USK	Groovin&#039; guy
A223Y9YQIZWX3Q	Leigh Hattan
A61EY795V8S0B	Rose
A11EQENJJRH8X6	LMG
A3EWUMHYMPD7IB	WhereWaldoFindsHimself
A4L7ETIO4IDFC	MommaBearof2
A2LV8HCYHEMQ0K	JennRU
A1QPLOGZM1F7E8	Amazon Customer
ALDYWG0CPSYUF	Marilyn Dalrymple
A1SX73TKLN7DPH	MsBrown
ACN5JM2KDK72H	mhp
A3H7087YTQO9PO	Ozgard
A2F239LT1G70GB	Kits
A3VJ27010XUWTF	C. Wong
A1H4OOUVRTZYNS	Lisa Schensted
A31H39YEJEIVHX	Teresa
ABQEKKRD6WZFA	matt8386
A21B8AV7E3MPXE	Natalie V. Galasso
A3FHSLWEMH7JD8	Elizabeth G Melillo
A2GO4MLC7NCV1L	Amazon Customer P Parke
AR7EOI1I0D7Q7	Julie H.
AN2CU1YP12J4U	Mentally in Paris
A3J4FUEUXPI5A8	SH
A3HAA7H8PBVM78	Joseph Oppenheim
A2V65KWNOLRV8U	Tieying Jin
A3HZ687GB0AH7Y	Holly
AVIR4DIQYVIZC	Kimberly Alvarez
A1H5936RLPJ3B8	Patricia De La Torre
A2FI3GF4Z7QNO	Melanie A. Reynolds
A21BQ8UAD3D6VJ	Hannah
A16YU3GRGCD95S	Theresa M. Studer
A179D8LPMCGP9W	Moviestar
A1RDTA8WY3X614	karina figueroa
ACPMJP8RVC6TB	bao
A1IN5TM9AD6045	M. Brame
A9XX8OHS2ZQ2X	RNS
A3BJZ3Y8UKIQ1G	Sue K
A1XCSAX4BRT89Y	L. Burns
ATN4J5VS8Q0YM	Anna Hope
A1PI8VBCXXSGC7	Lynn
A2QVLWFBQ08FYC	jsm
A1ODOGXEYECQQ8	Nuk
ATMHYELYDBIK5	Crantastic
A1YMXGQQT7YWMN	BGrace
A3LF914GG87TWP	K. Sozaeva
A2PL0US7RN67G	Jennifer
A2CRIQOX1SYA3I	C. Taylor
A3OFOLJN35EQG8	Nathaniel U.
A35CCGJDNXUDY9	Sandra
A3SR9ULOZXWVXJ	Yaely56
A13X7XBBT1DN8U	KB
A31ZXB9VUW2HQP	vm
A39650P2CZUUC9	Bonnie Brody
A3ONDHUXJ0HFYS	lmlac
A3HS4R46MZ87RV	Mary Ann
A3EJRWOYRI5N34	april
A1SKQULOV77NT2	Inna H.
A1WKEAS58297E5	Amazon Customer
A39CGMH5A4XO7Q	Lindsay
A1E5WXNTI7EO2A	Sarah B.
AAF5D1LTFGB7L	Libby Johnson
ANLZVUO97Q1V7	buffett8080
A33SX0AD5PYD9B	Kortick
A2WB4OWBUH2VQX	HardyBoy64
A21U4DR8M6I9QN	Vintage PowerReader
A27D0VRNOOUNRR	Kindle Customer
AP3VUC7U6K16M	Bridget Beyer
A1RVV44OXXTD0	ALittleLoopy
A1ZNYZ2SM5D3HE	Robert Wilde
A3A90CELVLOUP6	Nanciejeanne
A23KSLZZ6CQJ7O	Ruth&#039;s Jolie
A3IMBPNQYEZUWC	Gina Central
ATXXM6XE0C5WJ	anonymousY
AY17MGNAV9K1J	Alia K. White
AIKJSC2UO4XLQ	Elizabeth Cardona
A113DS2A66B9VJ	Amazon Customer
A2EG5WO6VCFDQ5	rlazar
A2E3NAL9ECE7VS	H. Erickson
A1LLVL4YI9Q30C	Beverly
A3KT85K6QPMGSV	trp
A2VHKUH4DH0F37	Judith m. Hale
A67ZXSOC2XH4O	SoozeSays
A16YMCFWGSFGS9	Alla S.
A2R1HUYHXV7H18	Bugs
A2OYNAAZK2PY7V	Spencer Aronfeld
A34EQAIKKUWYYW	K. Wright
ATJ22NADXNLD9	Amazon Customer
A12GK5JUYAV0HM	M. Charles
A2S26YGSVXBCFL	Morley Dotes
AHUT55E980RDR	Neal Reynolds
A38YT9I8SQ20NI	Lauren
A19UTUEBWKIZFT	AKN
A15WSZ11YEOKMU	CalPolyTennisGuy
A3E8AHUAQEX0QH	Bella Rosa
A3BA243AM692SH	Khris W
A3OWFKDYCCHA75	J AmazonShopper
APGX3X3M19FO6	Johnnie Dust
AMBFK6N4JS5Z2	V. Hutson
A1XNZ7PCE45KK7	Ogr8ys1
A2U6LJJO67TRRN	betsy ramos
A3R7PGG5QMI6TI	Allison Kelly
A27L5L6I7OSV5B	Otto Correct
A2QRXQPHDMFCQV	SanjeevP
AAA0TUKS5VBSA	Nerd Alert
A7RFDGVXDYQLJ	JJ
A2O421DTA8J0RW	Dogs &amp; Horses 
A9FHZGXN2PXDF	valerie
A2BZ7MYTSNYMEW	Michelle L. Beck
A2STARDV5TN6HO	T
A1N11N2Z5BK281	Sabrina Crane
A1D0YC94ZS5CNO	Christina Leigh
A3HRDRQ5VAFPQS	2WheelTravlr
A3EBJDZ5N1UEI5	Patricia
A1H4OY28I9ADYL	NanaP
A26SO3TOT2TLJE	mac01
A3I5YPJZMTG1QO	Smart Blonde
A2F1P10GGZ7K2T	Super2018
A369YOM4RBUWP4	Cori
A1XR58IRKP3HEZ	Condor
A2GXAF7Q9OTTIY	Genevieve N
A2RME4353Y911C	Great Cook, Great Cook
A2BH04B9G9LOYA	Alex P.
AWJBO5XGIW8ZS	Nicki Heskin
A19Z4IDNL1MGG4	Austenparker
A3C9DK18RMNE3B	j
A3RQLF4ZK9ISDE	junie moon
ARYSDAZNRXN6G	Angie 
A1BK60GZ4QME6I	John W. Graham
A3DSF48FKLK72B	Jess
A1DULQKYC6EV1B	carla I
A100WO06OQR8BQ	Duffer.
AUV3OR951650C	Mommymemommy
AKP89K0R96VWB	Amazon Customer
A3V8ZP41Z782M9	Susan
AK9XE112RZO6Q	OA
A22RGEI19Z9AEV	Susan Byers
A1JUUPJVBDOE3O	Snarky Snowflake
A3O4RA4POHFEIQ	Alicia F. Harrington
A16EEZCPYPEUHF	Steven Walter
A13ARKH8FCOFQ0	Douglas
A2EFIUAOF4YRAN	An Avid Book Lover
A1F7OSK6UV1A3C	Anonymous
A13M9XSQ4O6NLY	Mom to 2 boys
A3POA5GUWACBD4	PVJ
AO2AQRPPSTABB	J.Park
A3S7ZJ0I6KR5H3	caligirl
A2W4014S06NAIT	Fathom
A4OT65BOPX2BR	Holly V
A3G007LQX6KGOD	SevereWX
A2XNOB1T796Y6B	ChibiNeko
A1DTCJV6KOMJOA	A*
A1LKOIZXPQ9VG0	Elisa 20
AT53ZTTO707MB	I Do The Speed Limit
A31XW1RTQ4ZG9W	C. Yates
ASJ0MKRFZC47B	Mermaid
A1YVUUHT093E0K	Denise
A3RNP5X8ZGZIEI	Stephanie De Pue
A3VGAP2KLCBNBB	Epilady
A3OZPCMM35U2EY	Amazon Customer
A1QO88MU0PYJON	Fabulous
A26R3E15OMP52T	Kristin
A10Y058K7B96C6	midnight122
A2GFX3DQ8ZHPVK	John W. Allpress
A13MKSASQ6YWL7	B.Willis
A1VOVGNX054PQC	Elizabeth von Eschenbach
A2NM6383S01M2N	Yelena Salamanca
A3B9RXJR7ENGPX	Esther Wangler
AE4AI4GHFW8PC	S. G. Lee
A181TIQPGSTYH6	tangent
A2MBLVMVDLHK1L	Gen of North Coast Gardening
A3B3XT2P0I34W4	Gabrielle Meeks
A2WCNWKJV9DQAB	Shopping Diva
A1UOP3I8BE70JJ	Amazon Customer
A1QKFWY3GTBDRY	Alicia
A3R4794K2RVU1S	Danny Yu
A2G9UDL72YUTT8	Book and Dog Lover
AGA7LFNS3YUXC	Leigh
A3CWEK9HY2VPDL	J. Green
A22CI1SZBZTN32	mkl
A2X61KKXXR6WNP	Sean Logue
A1WYKIIR1YN0CY	Pard
A5CDMTW6JKV5G	Dr. Who
A2YKWYC3WQJX5J	ShannonOnTheLakes
A3FKGKUCI3DG9U	PaulM
A2NBCCFDISGUQT	Mystery Lover
A1EXGL6L0QQ0M5	Shane O. Laake
A1VXIY1511XQK2	Jackie
AJEDVT3OSUZCF	Mick McKeown
A1UYMA2KBEZJAV	Esko
AUJPT6U07Q5N0	Heidi F.
ALBW2ZBS6Z2AY	Kindle Customer
ANHL7BB84WJMF	D. Tobin
A14E7LZASLSX36	FlowerGirl16
A1GWG5CWLKJ7ET	Robert
A29DQ5N0LMVP3H	Janet
A2QDOJFFLFGF18	michael alexander
A3CNM18PWKI1Z9	Clarissa&#039;s Blog
AQCYEZYS51OBC	CDA
A17CBPANJ3G5T9	GeekMaster
A1LXM5PZZHTT6W	Krissy
A1MUHMPF5XYTAP	L.B.
ALNFHVS3SC4FV	 Seas the Day 
A3FMPT5IH0CJ50	Lindsey Jane
A2ECM9HLMC242H	Marijr
AYB2RR9WW2OVR	Word Maven
AJXZUXN05JWXV	Jacque Cartwright
A1JOANG98KBFKU	Rachel Dawn
AI5OS4RQQIUMJ	Amy S.
A20V7N5A22F4BM	BNewby
AUAX1QWUCYKSX	Ashley S
A24OG61UCZF55	SarCar
A2P739KOM4U5JB	half fast farmer
A25NT9MZV9RTR7	nitsa
A2GY5WCU9PKTMI	jennahw
A2CJNSXZYMA4Y8	Victoria Furst
AWP3OETSAYH0V	diana
A2K2XYGCMHNV8C	Ann C
A16QODENBJVUI1	Robert Moore
A25EMUVX5WMVZ1	EB
A1UQUDT2Q0YENM	Michael
A1LG1DKUZXGJ6J	N. Beitler
AP5TZGSMF73L	Amazon Customer
A23OEXX9JTOJZY	Suzanne in GA
A1OWRLSD7LTSQ9	CJS
A2JF04EZ1ASR8M	Ajames
A3NM1MT3Q2FHXV	S.E. Poza
A2705TYWNRS495	Jh
A1BTG38XSGYLW3	Aderyn
AVTDFGJK4RSI5	Eve
A2F6NONFUDB6UK	Malvin
A16VM71BLBCMMK	TickTockAlice
A2ZFS1ETNMDUX1	Daba
A6CU6EKF6M5LY	Coffee Addict Mom
A2C27IQUH9N1Z	audrey frances
A2VAD79S4A06DD	Bookenator
A30Q7HNAJAMQXU	Melissa Owen
A3JT29L4YFEIMJ	Fred Stephen
AGICS3306D8QD	I Shop 2
AHLTB5YPI6JX1	Dame de Drama
A11440ZB6FEAKF	Megan Abel
A1ZENB34HH2EIM	SAlaska
AP9Z703TP9YCM	M. Cargill
A1N5KKDDOI2OAJ	M. Kresie
AVFJ327UXPXLF	Jerry Helsing
A1SM0G50FP7XKJ	J&amp;J
A25NCR4LJ62EZN	Dichterliebe
AJ6H9ZV7TJUUT	lizellis
A3AL9NFNWTRV39	Booklover1335
A3KDO3XV0MK1GX	Go Blue 99
A3J029KBNG5MNP	Mr. Bey
A20VAHDMLHVWG1	Notwithoutmyheels
A33230MIA3W7G4	VW Smith
A8INT3NMHRUS4	Kim Karas
A1HOLE9R6WPT85	Mad Max
A2GHU8I0P3HFRW	Wandrwoman
A16467WWAC2UNP	Mabo Tofu
A2T0MNN392O3RY	Megan Glazer
A26A64X86VL1R4	snowbrocade
A3H0K82OLZDRDT	HugARescuedPug
A2FLJCJ3SW0TUY	Brie Allen
A1W4F91DH3XPB2	M. Kelly
A1E7EX9LUM7TOF	j
A3SMR4HRFJARSC	ChristineMM
A2CNGARED6OWWU	Bluerose&#039;s Heart
A28IBOLVCSQRLQ	Amazona 1
A3MFU0GVZUVH3K	Betty Dravis
A240FRPD4MEXND	Phyllis Staff
A1OKEF8X7C0T45	Caroliiina
A1QIH7NR5YZRND	Megan Kremer
A36VWPU7SXWOFG	Vernon
A2UGT8JVH48A0Z	irwat
A1SSIDDDCCK1E	Reality tourist
A1P77JG6PMRRPK	Divascribe
A2MUGFV2TDQ47K	Lynrie
A2X2WTEVCZ5L8N	Sandy Kay
A59Y0ZV1VX46K	Mommawithfour
A279A4Y2N1CQ26	Crestviewer
A1U26DP9DM1JM3	Nancy Nova
A16NRV54CGOO69	Ask_Krys
AWIF8AR75LL9L	Colorgirl
AU4Y8JCQV2Q1U	Jacquanette Moody
A1QCULR3SQ9IIP	Terry
AW6J9IILGOZY3	Katawampas
A17E3NBADNTI3X	Amritas
A2AV75AK7M1DMW	B. Simms
A3LSOG7F3ZCJ65	glam girl
A1QBOC76MIOJYP	MyPenName
AO1LUJ8VJ03OZ	Nate &amp; Amy
AHQS3N2QQZ9N6	Tina Martinez
AJ3K3HKR9UFVN	J. Kelley
A3CW8OUDH7M079	Southern Chickadee
ABOVQ74OQRZCM	Denise Lavely
A3Q1J68QY1MZQ9	Natalie Kilpatrick
A2J8289OOT5DE4	C. Klaassen
A1SV13PG7D7SJX	Carol James
AJW0OZRACJCP0	JM
AY91MQZZR750W	MichiganTraveler
A18ECVX2RJ7HUE	Willie
ADX9NTN40T1HN	Patty MB
A1TKBDWY45OW3Z	voitel
A2HX3MWQDOM5AZ	Lynn Loyd
A3OXRFCJI67IMN	Bold Consumer
A33EGAQ0DU1QRV	RS
A3GK1O5S6188AJ	Harley
A3M16JSEXT9IKR	Deep Thought
A3JLOIXFM75QNV	Valerya Couto
A3MLM6TUGHU4RZ	Jessica
A1I3WK7TCIVW26	Mary
A1LA4K5JF78BER	Earth Spirits
A2LQ1O3IHJQPFF	Meredith
A1MDDJ2XUPZZOE	K. Cade
A1DQWNPN03IEXN	D
A2L0GS3N2CXDWC	czh
A18HE80910BTZI	Bhatta&#039;s Reviews
A25IYL8L9LZNH3	Jimmie Lanley
A19T4E1JMZFUV0	M. Miller
A2CA0CFUZS89OG	Delores Trueblood
A2B7VGVN59XJUM	NDG
APPCJX62WKIIP	Satia Renee
A3A9G2G3QB3NYM	Pamela Barrett
A2IKX7H2PLHULP	S. Michelle
A2K4MXD1N2LFJB	schmettajames
APCSV85SWASN2	Word Lover
A1QSKSNWAGXKBZ	ben-hur ranieri
A1YH6DMZOS59A2	TooManyHobbies
A1ENR0YLS6SM6L	Brenda Burke
A2RBC8IRQAZLWV	French 75
A1TZWXI835FHK	Vanina
A17JGEYNQRYMHE	Linnifer
AD1ZOPB0BBEHB	Suz
A3NM0RAYSL6PA8	Maine Writer
A35LT14WG5BX0T	Lola Bunny
A2AF225HOH0CV0	KareninCalifornia
A18DHHHRTNZAM0	Raul Saucedo
ABY77ZEHN9WLU	Ellen Etc.
